Year,Name,Place,Lat,Long,Mass_KG
1979,Yamato 790602,Antarctica,-71.5,35.66666667,0.0082
1979,Yamato 790603,Antarctica,-71.5,35.66666667,0.0103
1979,Yamato 790604,Antarctica,-71.5,35.66666667,0.0129
1979,Yamato 790605,Antarctica,-71.5,35.66666667,0.0123
1979,Yamato 790606,Antarctica,-71.5,35.66666667,0.0099
1979,Yamato 790607,Antarctica,-71.5,35.66666667,0.0119
1979,Yamato 790608,Antarctica,-71.5,35.66666667,0.012
1979,Yamato 790609,Antarctica,-71.5,35.66666667,0.0077
1979,Yamato 790610,Antarctica,-71.5,35.66666667,0.0084
1979,Yamato 790611,Antarctica,-71.5,35.66666667,0.0077
1979,Yamato 790612,Antarctica,-71.5,35.66666667,0.0083
1979,Yamato 790613,Antarctica,-71.5,35.66666667,0.0058
1979,Yamato 790614,Antarctica,-71.5,35.66666667,0.008
1979,Yamato 790615,Antarctica,-71.5,35.66666667,0.0053
1979,Yamato 790616,Antarctica,-71.5,35.66666667,0.0056
1979,Yamato 790617,Antarctica,-71.5,35.66666667,0.0106
1979,Yamato 790618,Antarctica,-71.5,35.66666667,0.0079
1979,Yamato 790619,Antarctica,-71.5,35.66666667,0.0103
1979,Yamato 790620,Antarctica,-71.5,35.66666667,0.0075
1979,Yamato 790621,Antarctica,-71.5,35.66666667,0.0075
1979,Yamato 790622,Antarctica,-71.5,35.66666667,0.0099
1979,Yamato 790623,Antarctica,-71.5,35.66666667,0.0055
1979,Yamato 790624,Antarctica,-71.5,35.66666667,0.009
1979,Yamato 790625,Antarctica,-71.5,35.66666667,0.0061
1979,Yamato 790626,Antarctica,-71.5,35.66666667,0.0078
1979,Yamato 790627,Antarctica,-71.5,35.66666667,0.0072
1979,Yamato 790628,Antarctica,-71.5,35.66666667,0.0075
1979,Yamato 790629,Antarctica,-71.5,35.66666667,0.0059
1979,Yamato 790630,Antarctica,-71.5,35.66666667,0.0077
1979,Yamato 790631,Antarctica,-71.5,35.66666667,0.0055
1979,Yamato 790632,Antarctica,-71.5,35.66666667,0.00469
1979,Yamato 790633,Antarctica,-71.5,35.66666667,0.0051
1979,Yamato 790634,Antarctica,-71.5,35.66666667,0.0061
1979,Yamato 790635,Antarctica,-71.5,35.66666667,0.0061
1979,Yamato 790636,Antarctica,-71.5,35.66666667,0.02
1979,Yamato 790637,Antarctica,-71.5,35.66666667,0.00423
1979,Yamato 790638,Antarctica,-71.5,35.66666667,0.0093
1979,Yamato 790639,Antarctica,-71.5,35.66666667,0.0057
1979,Yamato 790640,Antarctica,-71.5,35.66666667,0.0057
1979,Yamato 790641,Antarctica,-71.5,35.66666667,0.0057
1979,Yamato 790642,Antarctica,-71.5,35.66666667,0.0072
1979,Yamato 790643,Antarctica,-71.5,35.66666667,0.0064
1979,Yamato 790644,Antarctica,-71.5,35.66666667,0.0066
1979,Yamato 790645,Antarctica,-71.5,35.66666667,0.0069
1979,Yamato 790646,Antarctica,-71.5,35.66666667,0.0061
1979,Yamato 790647,Antarctica,-71.5,35.66666667,0.00434
1979,Yamato 790648,Antarctica,-71.5,35.66666667,0.0066
1979,Yamato 790649,Antarctica,-71.5,35.66666667,0.00478
1979,Yamato 790650,Antarctica,-71.5,35.66666667,0.00433
1979,Yamato 790651,Antarctica,-71.5,35.66666667,0.00497
1979,Yamato 790652,Antarctica,-71.5,35.66666667,0.00428
1979,Yamato 790653,Antarctica,-71.5,35.66666667,0.0062
1979,Yamato 790654,Antarctica,-71.5,35.66666667,0.0061
1979,Yamato 790655,Antarctica,-71.5,35.66666667,0.007
1979,Yamato 790656,Antarctica,-71.5,35.66666667,0.0051
1979,Yamato 790657,Antarctica,-71.5,35.66666667,0.0069
1979,Yamato 790658,Antarctica,-71.5,35.66666667,0.0056
1979,Yamato 790659,Antarctica,-71.5,35.66666667,0.00498
1979,Yamato 790660,Antarctica,-71.5,35.66666667,0.005
1979,Yamato 790661,Antarctica,-71.5,35.66666667,0.0066
1979,Yamato 790662,Antarctica,-71.5,35.66666667,0.00427
1979,Yamato 790663,Antarctica,-71.5,35.66666667,0.00191
1979,Yamato 790664,Antarctica,-71.5,35.66666667,0.00388
1979,Yamato 790665,Antarctica,-71.5,35.66666667,0.00297
1979,Yamato 790666,Antarctica,-71.5,35.66666667,0.00238
1979,Yamato 790667,Antarctica,-71.5,35.66666667,0.00369
1979,Yamato 790668,Antarctica,-71.5,35.66666667,0.00224
1979,Yamato 790669,Antarctica,-71.5,35.66666667,0.00236
1979,Yamato 790670,Antarctica,-71.5,35.66666667,0.00199
1979,Yamato 790671,Antarctica,-71.5,35.66666667,0.00232
1979,Yamato 790672,Antarctica,-71.5,35.66666667,0.00165
1979,Yamato 790673,Antarctica,-71.5,35.66666667,0.00203
1979,Yamato 790674,Antarctica,-71.5,35.66666667,0.00221
1979,Yamato 790675,Antarctica,-71.5,35.66666667,0.00201
1979,Yamato 790676,Antarctica,-71.5,35.66666667,0.00258
1979,Yamato 790677,Antarctica,-71.5,35.66666667,0.00292
1979,Yamato 790678,Antarctica,-71.5,35.66666667,0.00212
1979,Yamato 790679,Antarctica,-71.5,35.66666667,0.00187
1979,Yamato 790680,Antarctica,-71.5,35.66666667,0.0022
1979,Yamato 790681,Antarctica,-71.5,35.66666667,0.00292
1979,Yamato 790682,Antarctica,-71.5,35.66666667,0.00354
1979,Yamato 790683,Antarctica,-71.5,35.66666667,0.00261
1979,Yamato 790684,Antarctica,-71.5,35.66666667,0.00247
1979,Yamato 790685,Antarctica,-71.5,35.66666667,0.00334
1979,Yamato 790686,Antarctica,-71.5,35.66666667,0.00374
1979,Yamato 790687,Antarctica,-71.5,35.66666667,0.00354
1979,Yamato 790688,Antarctica,-71.5,35.66666667,0.00319
1979,Yamato 790689,Antarctica,-71.5,35.66666667,0.00235
1979,Yamato 790690,Antarctica,-71.5,35.66666667,0.0053
1979,Yamato 790691,Antarctica,-71.5,35.66666667,0.00204
1979,Yamato 790692,Antarctica,-71.5,35.66666667,0.0041
1979,Yamato 790693,Antarctica,-71.5,35.66666667,0.00322
1979,Yamato 790694,Antarctica,-71.5,35.66666667,0.00293
1979,Yamato 790695,Antarctica,-71.5,35.66666667,0.00349
1979,Yamato 790696,Antarctica,-71.5,35.66666667,0.00457
1979,Yamato 790697,Antarctica,-71.5,35.66666667,0.00357
1979,Yamato 790698,Antarctica,-71.5,35.66666667,0.00317
1979,Yamato 790699,Antarctica,-71.5,35.66666667,0.00394
1979,Yamato 790700,Antarctica,-71.5,35.66666667,0.00247
1979,Yamato 790701,Antarctica,-71.5,35.66666667,0.00184
1979,Yamato 790702,Antarctica,-71.5,35.66666667,0.00163
1979,Yamato 790703,Antarctica,-71.5,35.66666667,0.0013
1979,Yamato 790704,Antarctica,-71.5,35.66666667,0.00122
1979,Yamato 790705,Antarctica,-71.5,35.66666667,0.00134
1979,Yamato 790706,Antarctica,-71.5,35.66666667,0.00393
1979,Yamato 790707,Antarctica,-71.5,35.66666667,0.00376
1979,Yamato 790708,Antarctica,-71.5,35.66666667,0.00285
1979,Yamato 790709,Antarctica,-71.5,35.66666667,0.00279
1979,Yamato 790710,Antarctica,-71.5,35.66666667,0.00264
1979,Yamato 790711,Antarctica,-71.5,35.66666667,0.00305
1979,Yamato 790712,Antarctica,-71.5,35.66666667,0.00245
1979,Yamato 790713,Antarctica,-71.5,35.66666667,0.00222
1979,Yamato 790714,Antarctica,-71.5,35.66666667,0.00278
1979,Yamato 790715,Antarctica,-71.5,35.66666667,0.003
1979,Yamato 790716,Antarctica,-71.5,35.66666667,0.00237
1979,Yamato 790717,Antarctica,-71.5,35.66666667,0.00179
1979,Yamato 790718,Antarctica,-71.5,35.66666667,0.002
1979,Yamato 790719,Antarctica,-71.5,35.66666667,0.00126
1979,Yamato 790720,Antarctica,-71.5,35.66666667,0.00179
1979,Yamato 790721,Antarctica,-71.5,35.66666667,0.00186
1979,Yamato 790722,Antarctica,-71.5,35.66666667,0.05
1979,Yamato 790723,Antarctica,-71.5,35.66666667,5.48
1979,Yamato 790724,Antarctica,-71.5,35.66666667,2.17
1979,Yamato 790725,Antarctica,-71.5,35.66666667,0.0041
1979,Yamato 790726,Antarctica,-71.5,35.66666667,0.0514
1979,Yamato 790727?**,Antarctica,-71.5,35.66666667,0.1204
1979,Yamato 790728,Antarctica,-71.5,35.66666667,0.368
1979,Yamato 790729,Antarctica,-71.5,35.66666667,0.237
1979,Yamato 790731,Antarctica,-71.5,35.66666667,0.0881
1979,Yamato 790732,Antarctica,-71.5,35.66666667,0.035
1979,Yamato 790733,Antarctica,-71.5,35.66666667,0.0061
1979,Yamato 790734,Antarctica,-71.5,35.66666667,0.493
1979,Yamato 790735,Antarctica,-71.5,35.66666667,0.0576
1979,Yamato 790736,Antarctica,-71.5,35.66666667,0.0501
1979,Yamato 790737,Antarctica,-71.5,35.66666667,0.0404
1979,Yamato 790738,Antarctica,-71.5,35.66666667,0.153
1979,Yamato 790739,Antarctica,-71.5,35.66666667,1.831
1979,Yamato 790740,Antarctica,-71.5,35.66666667,0.206
1979,Yamato 790741,Antarctica,-71.5,35.66666667,0.068
1979,Yamato 790742,Antarctica,-71.5,35.66666667,0.0224
1979,Yamato 790743,Antarctica,-71.5,35.66666667,0.018
1979,Yamato 790744,Antarctica,-71.5,35.66666667,0.0187
1979,Yamato 790745,Antarctica,-71.5,35.66666667,0.0084
1979,Yamato 790746,Antarctica,-71.5,35.66666667,0.466
1979,Yamato 790747,Antarctica,-71.5,35.66666667,0.0103
1979,Yamato 790748,Antarctica,-71.5,35.66666667,0.499
1979,Yamato 790749,Antarctica,-71.5,35.66666667,1.715
1979,Yamato 790750,Antarctica,-71.5,35.66666667,0.0112
1979,Yamato 790751,Antarctica,-71.5,35.66666667,0.00445
1979,Yamato 790752,Antarctica,-71.5,35.66666667,0.1365
1979,Yamato 790753,Antarctica,-71.5,35.66666667,0.0067
1979,Yamato 790754,Antarctica,-71.5,35.66666667,0.0086
1979,Yamato 790755,Antarctica,-71.5,35.66666667,0.0074
1979,Yamato 790756,Antarctica,-71.5,35.66666667,0.699
1979,Yamato 790757,Antarctica,-71.5,35.66666667,0.508
1979,Yamato 790758,Antarctica,-71.5,35.66666667,0.0409
1979,Yamato 790759,Antarctica,-71.5,35.66666667,0.00264
1979,Yamato 790760,Antarctica,-71.5,35.66666667,0.301
1979,Yamato 790761,Antarctica,-71.5,35.66666667,0.0957
1979,Yamato 790762,Antarctica,-71.5,35.66666667,0.00182
1979,Yamato 790763,Antarctica,-71.5,35.66666667,0.0107
1979,Yamato 790764,Antarctica,-71.5,35.66666667,0.0088
1979,Yamato 790765,Antarctica,-71.5,35.66666667,0.0216
1979,Yamato 790766,Antarctica,-71.5,35.66666667,0.0095
1979,Yamato 790767,Antarctica,-71.5,35.66666667,0.1355
1979,Yamato 790768,Antarctica,-71.5,35.66666667,0.00376
1979,Yamato 790769,Antarctica,-71.5,35.66666667,0.0121
1979,Yamato 790770,Antarctica,-71.5,35.66666667,0.0212
1979,Yamato 790771,Antarctica,-71.5,35.66666667,0.0118
1979,Yamato 790772,Antarctica,-71.5,35.66666667,0.0139
1979,Yamato 790773,Antarctica,-71.5,35.66666667,0.0105
1979,Yamato 790774,Antarctica,-71.5,35.66666667,0.0571
1979,Yamato 790775,Antarctica,-71.5,35.66666667,0.0113
1979,Yamato 790776,Antarctica,-71.5,35.66666667,0.0062
1979,Yamato 790777,Antarctica,-71.5,35.66666667,0.0064
1979,Yamato 790778,Antarctica,-71.5,35.66666667,0.00291
1979,Yamato 790779,Antarctica,-71.5,35.66666667,0.0306
1979,Yamato 790780,Antarctica,-71.5,35.66666667,0.0078
1979,Yamato 790781,Antarctica,-71.5,35.66666667,0.1224
1979,Yamato 790782,Antarctica,-71.5,35.66666667,0.939
1979,Yamato 790783,Antarctica,-71.5,35.66666667,0.469
1979,Yamato 790784,Antarctica,-71.5,35.66666667,0.188
1979,Yamato 790785,Antarctica,-71.5,35.66666667,0.1778
1979,Yamato 790786,Antarctica,-71.5,35.66666667,0.0773
1979,Yamato 790787,Antarctica,-71.5,35.66666667,0.0461
1979,Yamato 790788,Antarctica,-71.5,35.66666667,0.0414
1979,Yamato 790789,Antarctica,-71.5,35.66666667,0.044
1979,Yamato 790790,Antarctica,-71.5,35.66666667,0.0428
1979,Yamato 790791,Antarctica,-71.5,35.66666667,0.0258
1979,Yamato 790792,Antarctica,-71.5,35.66666667,0.0356
1979,Yamato 790793,Antarctica,-71.5,35.66666667,0.0271
1979,Yamato 790794,Antarctica,-71.5,35.66666667,0.0291
1979,Yamato 790795,Antarctica,-71.5,35.66666667,0.0218
1979,Yamato 790796,Antarctica,-71.5,35.66666667,0.0207
1979,Yamato 790797,Antarctica,-71.5,35.66666667,0.0256
1979,Yamato 790798,Antarctica,-71.5,35.66666667,0.0162
1979,Yamato 790799,Antarctica,-71.5,35.66666667,0.0215
1979,Yamato 790800,Antarctica,-71.5,35.66666667,0.0189
1979,Yamato 790801,Antarctica,-71.5,35.66666667,0.0123
1979,Yamato 790802,Antarctica,-71.5,35.66666667,0.012
1979,Yamato 790803,Antarctica,-71.5,35.66666667,0.0157
1979,Yamato 790804,Antarctica,-71.5,35.66666667,0.0087
1979,Yamato 790805,Antarctica,-71.5,35.66666667,0.0109
1979,Yamato 790806,Antarctica,-71.5,35.66666667,0.0183
1979,Yamato 790807,Antarctica,-71.5,35.66666667,0.0121
1979,Yamato 790808,Antarctica,-71.5,35.66666667,0.0118
1979,Yamato 790809,Antarctica,-71.5,35.66666667,0.0131
1979,Yamato 790810,Antarctica,-71.5,35.66666667,0.0139
1979,Yamato 790811,Antarctica,-71.5,35.66666667,0.0114
1979,Yamato 790812,Antarctica,-71.5,35.66666667,0.0097
1979,Yamato 790813,Antarctica,-71.5,35.66666667,0.0092
1979,Yamato 790814,Antarctica,-71.5,35.66666667,0.0082
1979,Yamato 790815,Antarctica,-71.5,35.66666667,0.0103
1979,Yamato 790816,Antarctica,-71.5,35.66666667,0.0088
1979,Yamato 790817,Antarctica,-71.5,35.66666667,0.0095
1979,Yamato 790818,Antarctica,-71.5,35.66666667,0.0092
1979,Yamato 790819,Antarctica,-71.5,35.66666667,0.0088
1979,Yamato 790820,Antarctica,-71.5,35.66666667,0.0084
1979,Yamato 790821,Antarctica,-71.5,35.66666667,0.0064
1979,Yamato 790822,Antarctica,-71.5,35.66666667,0.0096
1979,Yamato 790823,Antarctica,-71.5,35.66666667,0.0067
1979,Yamato 790824,Antarctica,-71.5,35.66666667,0.0105
1979,Yamato 790825,Antarctica,-71.5,35.66666667,0.0093
1979,Yamato 790826,Antarctica,-71.5,35.66666667,0.0088
1979,Yamato 790827,Antarctica,-71.5,35.66666667,0.0101
1979,Yamato 790828,Antarctica,-71.5,35.66666667,0.0088
1979,Yamato 790829,Antarctica,-71.5,35.66666667,0.0102
1979,Yamato 790830,Antarctica,-71.5,35.66666667,0.0075
1979,Yamato 790831,Antarctica,-71.5,35.66666667,0.007
1979,Yamato 790832,Antarctica,-71.5,35.66666667,0.0076
1979,Yamato 790833,Antarctica,-71.5,35.66666667,0.0063
1979,Yamato 790834,Antarctica,-71.5,35.66666667,0.008
1979,Yamato 790835,Antarctica,-71.5,35.66666667,0.0081
1979,Yamato 790836,Antarctica,-71.5,35.66666667,0.008
1979,Yamato 790837,Antarctica,-71.5,35.66666667,0.0054
1979,Yamato 790838,Antarctica,-71.5,35.66666667,0.0075
1979,Yamato 790839,Antarctica,-71.5,35.66666667,0.0062
1979,Yamato 790840,Antarctica,-71.5,35.66666667,0.0072
1979,Yamato 790841,Antarctica,-71.5,35.66666667,0.0057
1979,Yamato 790842,Antarctica,-71.5,35.66666667,0.0073
1979,Yamato 790843,Antarctica,-71.5,35.66666667,0.0064
1979,Yamato 790844,Antarctica,-71.5,35.66666667,0.0024
1979,Yamato 790845,Antarctica,-71.5,35.66666667,0.00422
1979,Yamato 790846,Antarctica,-71.5,35.66666667,0.0063
1979,Yamato 790847,Antarctica,-71.5,35.66666667,0.00471
1979,Yamato 790848,Antarctica,-71.5,35.66666667,0.005
1979,Yamato 790849,Antarctica,-71.5,35.66666667,0.007
1979,Yamato 790850,Antarctica,-71.5,35.66666667,0.0056
1979,Yamato 790851,Antarctica,-71.5,35.66666667,0.00466
1979,Yamato 790852,Antarctica,-71.5,35.66666667,0.0052
1979,Yamato 790853,Antarctica,-71.5,35.66666667,0.00462
1979,Yamato 790854,Antarctica,-71.5,35.66666667,0.00422
1979,Yamato 790855,Antarctica,-71.5,35.66666667,0.00423
1979,Yamato 790856,Antarctica,-71.5,35.66666667,0.00327
1979,Yamato 790857,Antarctica,-71.5,35.66666667,0.00483
1979,Yamato 790858,Antarctica,-71.5,35.66666667,0.00465
1979,Yamato 790859,Antarctica,-71.5,35.66666667,0.0067
1979,Yamato 790860,Antarctica,-71.5,35.66666667,0.0041
1979,Yamato 790861,Antarctica,-71.5,35.66666667,0.00456
1979,Yamato 790862,Antarctica,-71.5,35.66666667,0.00378
1979,Yamato 790863,Antarctica,-71.5,35.66666667,0.00489
1979,Yamato 790864,Antarctica,-71.5,35.66666667,0.00344
1979,Yamato 790865,Antarctica,-71.5,35.66666667,0.00457
1979,Yamato 790866,Antarctica,-71.5,35.66666667,0.00355
1979,Yamato 790867,Antarctica,-71.5,35.66666667,0.00479
1979,Yamato 790868,Antarctica,-71.5,35.66666667,0.00307
1979,Yamato 790869,Antarctica,-71.5,35.66666667,0.00363
1979,Yamato 790870,Antarctica,-71.5,35.66666667,0.00344
1979,Yamato 790871,Antarctica,-71.5,35.66666667,0.00413
1979,Yamato 790872,Antarctica,-71.5,35.66666667,0.0038
1979,Yamato 790873,Antarctica,-71.5,35.66666667,0.00304
1979,Yamato 790874,Antarctica,-71.5,35.66666667,0.00368
1979,Yamato 790875,Antarctica,-71.5,35.66666667,0.00356
1979,Yamato 790876,Antarctica,-71.5,35.66666667,0.00222
1979,Yamato 790877,Antarctica,-71.5,35.66666667,0.00305
1979,Yamato 790878,Antarctica,-71.5,35.66666667,0.00294
1979,Yamato 790879,Antarctica,-71.5,35.66666667,0.00227
1979,Yamato 790880,Antarctica,-71.5,35.66666667,0.00247
1979,Yamato 790881,Antarctica,-71.5,35.66666667,0.00393
1979,Yamato 790882,Antarctica,-71.5,35.66666667,0.00399
1979,Yamato 790883,Antarctica,-71.5,35.66666667,0.00302
1979,Yamato 790884,Antarctica,-71.5,35.66666667,0.0047
1979,Yamato 790885,Antarctica,-71.5,35.66666667,0.00427
1979,Yamato 790886,Antarctica,-71.5,35.66666667,0.00246
1979,Yamato 790887,Antarctica,-71.5,35.66666667,0.00323
1979,Yamato 790888,Antarctica,-71.5,35.66666667,0.00292
1979,Yamato 790889,Antarctica,-71.5,35.66666667,0.00217
1979,Yamato 790890,Antarctica,-71.5,35.66666667,0.004
1979,Yamato 790891,Antarctica,-71.5,35.66666667,0.00309
1979,Yamato 790892,Antarctica,-71.5,35.66666667,0.00491
1979,Yamato 790893,Antarctica,-71.5,35.66666667,0.00165
1979,Yamato 790894,Antarctica,-71.5,35.66666667,0.00206
1979,Yamato 790895,Antarctica,-71.5,35.66666667,0.0021
1979,Yamato 790896,Antarctica,-71.5,35.66666667,0.00293
1979,Yamato 790897,Antarctica,-71.5,35.66666667,0.00137
1979,Yamato 790898,Antarctica,-71.5,35.66666667,0.00222
1979,Yamato 790899,Antarctica,-71.5,35.66666667,0.00251
1979,Yamato 790900,Antarctica,-71.5,35.66666667,0.00221
1979,Yamato 790901,Antarctica,-71.5,35.66666667,0.00343
1979,Yamato 790902,Antarctica,-71.5,35.66666667,0.00214
1979,Yamato 790903,Antarctica,-71.5,35.66666667,0.00189
1979,Yamato 790904,Antarctica,-71.5,35.66666667,0.00179
1979,Yamato 790905,Antarctica,-71.5,35.66666667,0.00249
1979,Yamato 790906,Antarctica,-71.5,35.66666667,0.0014
1979,Yamato 790907,Antarctica,-71.5,35.66666667,0.00192
1979,Yamato 790908,Antarctica,-71.5,35.66666667,0.00218
1979,Yamato 790909,Antarctica,-71.5,35.66666667,0.00198
1979,Yamato 790910,Antarctica,-71.5,35.66666667,0.00216
1979,Yamato 790911,Antarctica,-71.5,35.66666667,0.00169
1979,Yamato 790912,Antarctica,-71.5,35.66666667,0.00109
1979,Yamato 790913,Antarctica,-71.5,35.66666667,0.00189
1979,Yamato 790914,Antarctica,-71.5,35.66666667,0.00258
1979,Yamato 790915,Antarctica,-71.5,35.66666667,0.0024
1979,Yamato 790916,Antarctica,-71.5,35.66666667,0.00194
1979,Yamato 790917,Antarctica,-71.5,35.66666667,0.00116
1979,Yamato 790918,Antarctica,-71.5,35.66666667,0.00237
1979,Yamato 790919,Antarctica,-71.5,35.66666667,0.00141
1979,Yamato 790920,Antarctica,-71.5,35.66666667,0.00181
1979,Yamato 790921,Antarctica,-71.5,35.66666667,0.00225
1979,Yamato 790922,Antarctica,-71.5,35.66666667,0.00191
1979,Yamato 790923,Antarctica,-71.5,35.66666667,0.00159
1979,Yamato 790924,Antarctica,-71.5,35.66666667,0.00168
1979,Yamato 790925,Antarctica,-71.5,35.66666667,0.00137
1979,Yamato 790926,Antarctica,-71.5,35.66666667,0.0013
1979,Yamato 790927,Antarctica,-71.5,35.66666667,0.00129
1979,Yamato 790928,Antarctica,-71.5,35.66666667,0.00159
1979,Yamato 790929,Antarctica,-71.5,35.66666667,0.00129
1979,Yamato 790930,Antarctica,-71.5,35.66666667,0.00181
1979,Yamato 790931,Antarctica,-71.5,35.66666667,0.00094
1979,Yamato 790932,Antarctica,-71.5,35.66666667,0.00117
1979,Yamato 790933,Antarctica,-71.5,35.66666667,0.00111
1979,Yamato 790934,Antarctica,-71.5,35.66666667,0.00096
1979,Yamato 790935,Antarctica,-71.5,35.66666667,0.00138
1979,Yamato 790936,Antarctica,-71.5,35.66666667,0.001
1979,Yamato 790937,Antarctica,-71.5,35.66666667,0.00085
1979,Yamato 790938,Antarctica,-71.5,35.66666667,0.00137
1979,Yamato 790939,Antarctica,-71.5,35.66666667,0.0013
1979,Yamato 790940,Antarctica,-71.5,35.66666667,0.00085
1979,Yamato 790941,Antarctica,-71.5,35.66666667,0.00085
1979,Yamato 790942,Antarctica,-71.5,35.66666667,0.0386
1979,Yamato 790943,Antarctica,-71.5,35.66666667,0.00361
1979,Yamato 790944,Antarctica,-71.5,35.66666667,0.0121
1979,Yamato 790946,Antarctica,-71.5,35.66666667,2.51
1979,Yamato 790947,Antarctica,-71.5,35.66666667,0.344
1979,Yamato 790948,Antarctica,-71.5,35.66666667,0.1077
1979,Yamato 790949,Antarctica,-71.5,35.66666667,0.0326
1979,Yamato 790950,Antarctica,-71.5,35.66666667,0.0154
1979,Yamato 790951,Antarctica,-71.5,35.66666667,0.00319
1979,Yamato 790952,Antarctica,-71.5,35.66666667,0.0083
1979,Yamato 790953,Antarctica,-71.5,35.66666667,0.00463
1979,Yamato 790954,Antarctica,-71.5,35.66666667,0.0046
1979,Yamato 790955,Antarctica,-71.5,35.66666667,0
1979,Yamato 790956,Antarctica,-71.5,35.66666667,0.0084
1979,Yamato 790957,Antarctica,-71.5,35.66666667,6.18
1979,Yamato 790958,Antarctica,-71.5,35.66666667,0.0683
1979,Yamato 790959,Antarctica,-71.5,35.66666667,0.578
1979,Yamato 790960,Antarctica,-71.5,35.66666667,0.0208
1979,Yamato 790961,Antarctica,-71.5,35.66666667,0.0193
1979,Yamato 790962,Antarctica,-71.5,35.66666667,0.00092
1979,Yamato 790963,Antarctica,-71.5,35.66666667,0.0403
1979,Yamato 790964,Antarctica,-71.5,35.66666667,3.34
1979,Yamato 790965,Antarctica,-71.5,35.66666667,0.0788
1979,Yamato 790966,Antarctica,-71.5,35.66666667,0.00204
1979,Yamato 790967,Antarctica,-71.5,35.66666667,0.00317
1979,Yamato 790968,Antarctica,-71.5,35.66666667,0.0238
1979,Yamato 790969,Antarctica,-71.5,35.66666667,0.0096
1979,Yamato 790970,Antarctica,-71.5,35.66666667,0.0057
1979,Yamato 790971,Antarctica,-71.5,35.66666667,0.0087
1979,Yamato 790972,Antarctica,-71.5,35.66666667,0.0165
1979,Yamato 790973,Antarctica,-71.5,35.66666667,0.0171
1979,Yamato 790974,Antarctica,-71.5,35.66666667,0.0095
1979,Yamato 790975,Antarctica,-71.5,35.66666667,0.0185
1979,Yamato 790976,Antarctica,-71.5,35.66666667,0.0087
1979,Yamato 790977,Antarctica,-71.5,35.66666667,0.0073
1979,Yamato 790978,Antarctica,-71.5,35.66666667,0.00339
1979,Yamato 790979,Antarctica,-71.5,35.66666667,0.0024
1979,Yamato 790980,Antarctica,-71.5,35.66666667,0.0956
1979,Yamato 790981?**,Antarctica,-71.5,35.66666667,0.213
1979,Yamato 790982,Antarctica,-71.5,35.66666667,0.0886
1979,Yamato 790983,Antarctica,-71.5,35.66666667,0.023
1979,Yamato 790984,Antarctica,-71.5,35.66666667,0.0082
1979,Yamato 790985,Antarctica,-71.5,35.66666667,0.1896
1979,Yamato 790986,Antarctica,-71.5,35.66666667,0.1358
1979,Yamato 790987,Antarctica,-71.5,35.66666667,0.1992
1979,Yamato 790988,Antarctica,-71.5,35.66666667,0.00132
1979,Yamato 790989,Antarctica,-71.5,35.66666667,0.0157
1979,Yamato 790990,Antarctica,-71.5,35.66666667,0.0599
1979,Yamato 790991?**,Antarctica,-71.5,35.66666667,0.0308
1979,Yamato 790992,Antarctica,-71.5,35.66666667,0.163
1979,Yamato 790993,Antarctica,-71.5,35.66666667,0.0816
1979,Yamato 790994,Antarctica,-71.5,35.66666667,0.0495
1979,Yamato 790995,Antarctica,-71.5,35.66666667,0.00432
1979,Yamato 790996,Antarctica,-71.5,35.66666667,0.0787
1979,Yamato 790997,Antarctica,-71.5,35.66666667,0.1779
1979,Yamato 790998,Antarctica,-71.5,35.66666667,0.0182
1979,Yamato 790999,Antarctica,-71.5,35.66666667,0.1543
1979,Yamato 791000?**,Antarctica,-71.5,35.66666667,0.0904
1979,Yamato 791001,Antarctica,-71.5,35.66666667,0.29
1979,Yamato 791002,Antarctica,-71.5,35.66666667,0.0919
1979,Yamato 791003,Antarctica,-71.5,35.66666667,0.0245
1979,Yamato 791004,Antarctica,-71.5,35.66666667,0.225
1979,Yamato 791005,Antarctica,-71.5,35.66666667,0.0112
1979,Yamato 791006,Antarctica,-71.5,35.66666667,0.0252
1979,Yamato 791007,Antarctica,-71.5,35.66666667,0.1472
1979,Yamato 791008,Antarctica,-71.5,35.66666667,0.1172
1979,Yamato 791009,Antarctica,-71.5,35.66666667,0.0421
1979,Yamato 791010,Antarctica,-71.5,35.66666667,0.0732
1979,Yamato 791011,Antarctica,-71.5,35.66666667,0.00402
1979,Yamato 791012,Antarctica,-71.5,35.66666667,0.0146
1979,Yamato 791013,Antarctica,-71.5,35.66666667,0.0051
1979,Yamato 791014,Antarctica,-71.5,35.66666667,0.0064
1979,Yamato 791015,Antarctica,-71.5,35.66666667,0.00474
1979,Yamato 791016,Antarctica,-71.5,35.66666667,0.00434
1979,Yamato 791017,Antarctica,-71.5,35.66666667,0.0107
1979,Yamato 791018,Antarctica,-71.5,35.66666667,0.0072
1979,Yamato 791019,Antarctica,-71.5,35.66666667,0.0183
1979,Yamato 791020,Antarctica,-71.5,35.66666667,0.288
1979,Yamato 791021,Antarctica,-71.5,35.66666667,0.0055
1979,Yamato 791022,Antarctica,-71.5,35.66666667,0.223
1979,Yamato 791023,Antarctica,-71.5,35.66666667,0.0055
1979,Yamato 791024,Antarctica,-71.5,35.66666667,0.354
1979,Yamato 791025,Antarctica,-71.5,35.66666667,0.1068
1979,Yamato 791026,Antarctica,-71.5,35.66666667,0.355
1979,Yamato 791027,Antarctica,-71.5,35.66666667,0.646
1979,Yamato 791028,Antarctica,-71.5,35.66666667,1.053
